,id,text,channel,date,vid_id,vid_title,vid_date,country
2182,Ugw1E8LBceIIFo2R2eh4AaABAg,Nice......,UC1AElhRG_EeHMxIljCgrT-Q,2019-04-25T00:22:41Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,IN
2183,UgxmwoDUiLlpwWepYDJ4AaABAg,"Hi- Thanks, TED, and to all who help share our work at MIT (and Children&#39;s Hospital Boston, and Empatica, and also many other wonderful medical partners). Together we can help stop the wrongful stigmatizing of epilepsy and make sure everybody learns how to reduce the risk of SUDEP.  For those who are asking about the watch running AI (machine learning) and now cleared by FDA for monitoring grand mal seizures, it is available from <a href=""https://empatica.com/"">https://empatica.com</a> .",UCedruf8x0GoctQT8gC2lhlQ,2019-04-24T23:54:04Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2184,Ugw-LR1FIZ4KI2U23fV4AaABAg,Hillary should get one of those.,UCHtegfa6UIw7rJmXnmscmXw,2019-04-24T23:43:10Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2185,UgwuVBeys-nIr-LMpNx4AaABAg,Oof I&#39;ll need one.,UCNs0MdEdnOQbYrT1Xp6ffFQ,2019-04-24T23:21:07Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2186,Ugxjsw7KzncrG_OBAo54AaABAg,Dogs can detect seizures too no need for AI ^_^,UCjDXc85chxJ85BjJhoj4rEg,2019-04-24T22:47:58Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2187,UgxJnmJJwhKuRHbRdh54AaABAg,Congratulations and interesting. ..<br>AI smartwatches   will be a good assets in future,UC08eCDnbivf8LImG0aBJ6nw,2019-04-24T21:45:08Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2188,UgwR-vud9JigLSsX_Kt4AaABAg,"After losing consciousness and having a convulsing seizure in elementary school, I was diagnosed as epileptic and put on medicine.  I stopped taking the meds after a while, and never had a seizure again.  I&#39;m almost 30, still never had one since.  That wasn&#39;t my first seizure, though.  My mom believes I had one as a baby where I completely zoned out and got in a trance.  I really want to be able to study my own brain to figure out why I had the second one.",UCrlpQ4nJ7bMuPglksmu8blw,2019-04-24T21:31:59Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2189,UgxEtqZd9O8uNYRFeJZ4AaABAg,<b>Man convulsing on ground</b><br>Watch: BEEEEEEP,UCX7wUJU1uCqZgXBE1xJ0oTA,2019-04-24T20:49:38Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,AF
2190,Ugw2-TPevfspAINrBoB4AaABAg,"Wait, what&#39;s the AI&#39;s role? Are you collecting skin conductance data from everyone and using it to improve the detection rate?",UCFut-gKN2oBfpcrDHKFvsnA,2019-04-24T20:43:39Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2191,UgxvuofWLK4JoJOU2vJ4AaABAg,Nice research. Sad use of AI buzz word.,UCJ-lOTcx6Ykw_xxtQeyiwLA,2019-04-24T20:43:17Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2192,UgyjARa0TFGAQjKCABB4AaABAg,"<a href=""http://med.ai/"">med.ai</a>",UCfUZhJzWJil_Ga0JnAHNsMg,2019-04-24T20:32:24Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,UA
2193,UgxEFS4HbpdmxzxI2mJ4AaABAg,So no need for a my dog,UCrLGc60BlbTQksb5SujHH7w,2019-04-24T20:25:33Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2194,Ugx2Rp527TqmrWdcmHl4AaABAg,"This is an extraordinary use of technology, and could be extremely beneficial to the people who are epileptic in the general public.",UC_UGExx-qYcAz65-LAFm4tQ,2019-04-24T19:29:28Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2195,UgwX5ECM1MfNbhKkahd4AaABAg,"Can a quick headace (5-10 seconds) that makes a high frequency  sound in my ear be a small seizur because it happens adout twice a day, more or less, and is very sore and desturbing",UC1e2pH_cwm2SBm5wZhAORFQ,2019-04-24T19:15:28Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2196,UgynhgbtXjskpzJWbO54AaABAg,WOW☺☺☺😊😊😊,UCSi9pdxYcPO8_wCvQN54h-Q,2019-04-24T18:44:09Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2197,UgzsPqIQIlQmZTysT9x4AaABAg,CANNABIS STOPS SEIZURES,UCvxFeA6mqWxTEtSbNt1xf7A,2019-04-24T18:42:11Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2198,UgzpddJhBLgo11UuooB4AaABAg,SEIZURES COME FROM VACCINES,UCvxFeA6mqWxTEtSbNt1xf7A,2019-04-24T18:41:58Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2199,UgwH0tsEhFEPD4FlhzB4AaABAg,"This research is consistent with research in the laboratory, but it allows us to see more thoroughly its applications in real life more than it would in a controlled laboratory context.",UCdvLzgy3amhMiBvfM3b1Qmw,2019-04-24T18:41:55Z,YkYdxjaqt58,An AI smartwatch that detects seizures | Rosalind Picard,2019-04-24T17:06:34Z,
2200,UgzPZVTmD-xwX7uUupV4AaABAg,The completely automated McDonalds in Texas  👀,UCQPBcOERAFjei-tx9i728sA,2023-02-09T17:52:19Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2201,Ugx0y6LTjaes52peLUx4AaABAg,Wroong. AI  wil take over knowledge based job&#39;s  first... not driving.,UC1mmD_n4JyHZQo7gSyyPorQ,2023-02-05T18:59:13Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2202,UgyfKrM27E6MJ9v2vol4AaABAg,McDonald&#39;s unveiled an automated store.,UCXQjMw-LOtP0NqzJSXKhqIw,2023-02-03T13:23:50Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2203,UgzGGceEhJGusysjsF14AaABAg,So will people pay taxes and all that if there is no jobs to make money,UC0sr1NchDA0K5kgibmvfLLg,2023-01-26T14:47:59Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2204,Ugy7Xld6MKWNn73Djd14AaABAg,"Sure. It will free people of jobs like that. It’ll also leave them in abject poverty. Nice little world you guys are creating. You’ll “free” people of jobs you personally wouldn’t want but they need to feed their children. The levels of violence that we’ll witness by tens of millions who have nothing to live for as a result of AI will be unprecedented in modern times. We’re $31T in debt, are set to permanently displace millions of workers, and have imported the entire population of Houston every year by way of an open border. Great job, guys. That’ll sure work out. It’s an exceptionally brilliant idea given the fact that Social Security is set to be bankrupt by 2030. Just a stellar job by those in charge. Those who supported this will look at their children the same way that the Iranian students from ‘79 look at theirs, knowing that through naivety they destroyed their futures. It’s amazing to me how so many can be so arrogant and incompetent at the same time.",UCwlmab-AfXIaqa57jKfYdeQ,2023-01-10T15:50:34Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2205,UgyYf616Oa_C8VM2NYV4AaABAg,"In 15 years I highly doubt it,as smart as he is he&#39;s a venture capitalists and he&#39;s betting on ai for his income.",UCd4cgQTAwE82VIgmWRKw-Ig,2022-12-15T04:23:00Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2206,UgxBTDTErRZE2ED0Ix94AaABAg,"Thanks alot lazy Zillennials. You forced the hand of companies to replace you with robots, because you were too lazy and narcissistic and entitled to put in the work yourselves.",UC9SYbn5L3deDBZpAGRZQ-PQ,2022-12-14T03:28:47Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2207,UgwDH63mOLqCOJTm2qB4AaABAg,"We&#39;re now seeing AI that can write code pretty darn well, after being given a simple description of an app/site in plain English. And sure that&#39;ll eventually replace programmer jobs, but just a little further down the line, it&#39;s not just jobs that could be threatened, whole companies that produce brand-named softwares, could become entirely obsolete, when bosses/CEOs, or even the average consumer, can just ask an AI for an equivalent software, on the fly. Same goes for a lot of things too, not just software..",UCnWtLwl4ENJyYTX7fC-CI5w,2021-09-22T02:12:06Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2208,Ugzs-cuR2SypnDpEBkN4AaABAg,We will be living off social credit.,UCtWwzhwCkdwZ9xaUCdfh70g,2020-11-25T13:44:34Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2209,UgygbWXl421_azms5kV4AaABAg,Yang 2020,UCLyrxJnmoGo4i34czuwyYBQ,2019-07-20T14:52:02Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2210,Ugx5q9mgWkV1U1nsxtZ4AaABAg,"Get Andrew Yang on 60 Minutes!!!! <a href=""http://www.youtube.com/results?search_query=%23YangOn60"">#YangOn60</a>",UClMwahE5sJhSl6_4P_PH2RA,2019-07-20T03:00:29Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2211,UgwsQ7H3NIc4A9_TwMl4AaABAg,"There is only one presidential candidate who understands this reality and is talking about a solution to it. Take the time to check out Andrew Yang! His website is informative but his longform interviews are the best. Joe Rogan, Ben Shapiro and the Rubin report are all good ones to start with. You can also read his book, “the war on normal people“… It’s available as an audiobook for free right here on YouTube!",UCMsL_sGtCzbs9fWV0RXjbYA,2019-07-16T17:04:39Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2212,Ugx4TTKQfg6K7ne-Frp4AaABAg,When you having Andrew Yang on?,UC8aA_18bleRShnto2u_CRCw,2019-07-16T14:31:58Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2213,UgwaRVpE93-NkygUQmt4AaABAg,"How about 60 minutes have Andrew Yang on their show to educate them on how to solve the problem? <br><a href=""http://www.youtube.com/results?search_query=%23yang2020"">#yang2020</a><br><a href=""http://www.youtube.com/results?search_query=%23yanggang"">#yanggang</a>",UCHsP_q6gRmY_0MTzTXOC8Rg,2019-07-15T21:44:58Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2214,UgyZWZUZYUQ8GaNmSw54AaABAg,"and then the world will be even more unbearable to live in than it is now. The Eco system will be gone by then, 15yrs, according to the worlds weather experts, so AI can have a fine time inhabiting a world that only they can survive in. The rest of us will probably be gone by then.",UCM46w6QzVEl04SqsrLDBPnA,2019-07-15T19:23:10Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,US
2215,UgyGTZ481K43oVqAzIN4AaABAg,"Andrew Yang is the only Presidential Candidate that has a comprehensive plan to deal with the challenges posed be the tremendous upheavals resulting from Automation. <a href=""https://www.yang2020.com/policies/"">https://www.yang2020.com/policies/</a>",UCWUL5GO9K_CiRyEFfNnFeMg,2019-07-15T17:36:22Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2216,UgwffX5ygCHc8yZ4U_N4AaABAg,China is a communist dictatorship there is no freedom of expression,UCrAx98g8ABjBAiDzLxA9LYQ,2019-07-13T12:11:07Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2217,UgwDU2hJCZIrdkoZY4R4AaABAg,Go to cheapRVliving DONE U dont need a job and we all barter our stuff and live off the land. Take society back man! Many scifi movies have depicted this.,UC4dpLz4Lot6-p6ryQxjzjEg,2019-07-04T08:09:03Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2218,UgzJYJiOc-XoRjI-3hV4AaABAg,"Let&#39;s take an example here. Chat bots are already used in the industry, how many jobs have been displaced so far?   Customer base and demands have increased exponentially and hence we have AI to cater to the growing demand.",UCcNTj0UoqtTuLxLzsPGSDpg,2019-06-23T03:29:04Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2219,Ugx8lQtT1XXRF2DsW614AaABAg,"I am unable to see your website based videos, Please upload on youtube so the whole world can watch them.",UCX5d4SY2p4gP6nIgnMidqtQ,2019-05-11T11:22:38Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,PK
2220,UgwEbMiHGEhRrc1P4h54AaABAg,The criminal aliens are taking our jobs!,UC-aeGfLA_F2Wf4RUQmW5vSw,2019-03-01T10:48:55Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,US
2221,Ugwu3_MKKecxFaOU0994AaABAg,"I really don&#39;t believe that AI is going to have the impact that many think. To me this sounds more like the anticipated Y2k which came and went and you would never even know. AI is mostly a ploy to sell fear in the form of books, videos, training, air time, etc. Machine learning is a component of AI and it has another name &quot;statistical analysis&quot;. Which is the ability to predict based on patterns of previous developments. However this technology does not compensate for the black swan event. No one and nothing can predict black swans.",UCIRkHYNJgO5Hpg4h2MZgJ1g,2019-02-26T19:44:42Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2222,Ugykd2-LVgPDtlJF7994AaABAg,This guy seems alarmist. I seriously doubt the lawyers will let self driving cars all over the road in force. I may be wrong though.,UCMMLg-IMJ17T8MfWDB3vGpQ,2019-02-07T08:37:40Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,GB
2223,Ugwhi4LI7J1yalSXMbh4AaABAg,Time to move to mars. Robots are coming!!,UCMDbkf8dwrlvN7JWvJn1M9A,2019-01-16T00:27:04Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2224,UgxK_DyA4tST2Ay9Add4AaABAg,"I know it is so hard for you to understand, but information drop on us like music, science, discoveries and everything else. Just as the man is saying. &quot;Humans GIVE INFORMATION to COMPUTERS&quot;, the same way the Almighty Creator drop on us information. Computer is NOT Able to THINK, so as humans who were created by our owner, the Almighty Creator. When the Almighty dropped on us the knowledge of building computers was because He wanted to show us the awesome mathematical miracles in His Arabic Quran so far with 1500 pages of scientific reports base on mathematics the exact science, plus 2.5 million websites and thousands of YouTube channels. Yet governments and media have been trying so hard to hide these awesome news of millennium. If it does go the same way as it has been going on ever since 45 years ago, the same computer and binary code is going to destroy everything that we &quot;Think we have accomplished&quot; and our respite will be ended and we wouldn&#39;t be able to enjoy the binary numbers anymore.",UCmSHEnmv4INkKcUWHm6uZoA,2019-01-14T21:13:18Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,US
2225,Ugz2cq7Vb4mbZUruT2Z4AaABAg,and ushering the fall of mankind globally.,UCfjU0yzLZ1n-QVuDdNqpBGg,2019-01-14T16:55:22Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2226,UgwUnnh_HZ8hXbbz_Gd4AaABAg,This also ties in with what musk was saying about how he is more wary of AI than about nukes. That’s pretty huge...,UC5YjmLzqFy4FU8f5I7_70QQ,2019-01-14T06:35:02Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2227,UgwP6mg0TC4dzduaGTB4AaABAg,Displaced from Chef to Robot Hunter.,UC13iRs-eYe9ZZuP5-gTqA2A,2019-01-14T06:16:21Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,US
2228,UgwT0ibh1hk6otQ7nV54AaABAg,"The United States better get behind Presidential candidate Andrew Yang&#39;s proposal to gill ALL U$ citizens $1,000 per month.",UCb4wnKabLsJQ2bKRc__nN7w,2019-01-14T05:46:15Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2229,UgwJ3wDjC00bqKeyrZJ4AaABAg,"Self learning AI will mere expose itself and creating its own induction/deduction. This would eliminate all religiosity, and emotional attachments. Humans are emotional cognitive beings, we perceive by means of emotional cognitive aptitude. Just as mathematics/quantization principles isolate obtainable variables; and discard the unobtainable variables creating an ersatz structure, it will recognize this spurious domain as idiocy and disregard the nonsensical. They will never let this happen!",UCt4e6vEBXGpU0GJvLsU7X-Q,2019-01-14T00:23:28Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2230,UgwlOJejkkjGtasZ99R4AaABAg,"Good, the world can do with 40% less. Let’s start with AI CEOs.",UCQtaJSb8Pm20aqTEGKxBWxA,2019-01-14T00:17:13Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2231,UgyeCHcIfN9OnHrMTa94AaABAg,"I dream of a future where automation frees humans from menial labor, where automation creates abundance for all, and where everyone is free to pursue work that is truly fulfilling and devote our lives to what we&#39;re really passionate about.<br><br><a href=""http://www.youtube.com/results?search_query=%23yang2020"">#yang2020</a>",UC35oMDaAMY4OXZZyphb9Q3g,2019-01-13T08:11:19Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2232,UgwK4dXFRv99MYMiAFp4AaABAg,HUMANS HAVEN&#39;T OVERCOME THE INVENTION OF THE SMARTPHONE YET.,UCbUHKpKfHo6AWF9hRQD4CXA,2019-01-13T06:24:29Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,US
2233,UgxYTIRX7PXVk5FjMSV4AaABAg,The hammer and sickle on the Chinese flag will become an anachronism.  They will come up with a good replacement for that nice red background.,UCSnxsft9oIyYeKY_VIf1zmg,2019-01-13T03:55:43Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2234,UgyCGRMu5TmMFSd1CkV4AaABAg,:)))) AI will have no chance if a Solar Storm hits,UCdDgrkesKOjSTqtX-1dAaZA,2019-01-13T01:37:12Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2235,UgzrkagGR3BikK3OfV94AaABAg,"Technology -- whether hard or soft -- always reduces jobs.  It&#39;s never been otherwise.  But what it also does is free up resources which will be deployed to support other human needs.  The probability is much greater that the onset of AI will be a net <b>creator</b> of jobs.  Some job categories might disappear, just like the automobile put buggy whip makers out of business.  But other, newer job categories will show explosive growth.",UCeugePYDsLfihQFVgPuekcA,2019-01-12T23:48:07Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2236,Ugwx6yBAvsHWBApfd0l4AaABAg,Glad to see 60 minutes interviewing Kai Fu Lee. His prescience regarding the threat of AI needs to be heard everywhere.,UC0PaeWXqicH6btxjmr3SSlw,2019-01-12T08:14:12Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2237,UgyRbLT6jOF4Ehp0AXl4AaABAg,"I cant believe the governments of the world would allow 40% of the working population to be displaced. Obviously not because they care about that 40% but because of what it would do to voting, crime, housing, healthcare. Lay off 40% of the workforce tomorrow or even over 5 years there would be riots, the rich would be murdered in the streets. I would imagine if that time ever comes there would be legislature stating any business who heavily invests in automation (so much so that a huge chunk of workers get fired) the gov would force them to turn around and create new jobs or a new tax that would go to housing all those newly unemployed people. I just cant see the government allowing it (again not because they actually care) but because they would be scared of the negative repercussions. Either way, we all have 15-20 years to save as much as we can!",UCk_BcVwMh87Rhs0Vk--8MwA,2019-01-12T03:21:08Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2238,UgwTCLvtXR-SFAXibAl4AaABAg,Tweaker AI sold here! LOL,UCpdhTvN4mA8JfYtYAYFp5rg,2019-01-11T23:32:00Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2239,UgzRXkVZEF_1v08Ojtt4AaABAg,YANG 2020,UCj4FbzNvRhZgKYFjYb_8JDQ,2019-01-11T16:15:22Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2240,UgxWPnUY4HON07kV_Gt4AaABAg,So now 60 Minutes is interested in automation replacing jobs because white collar workers will be affected? This trend has been going on since the industrial revolution started. The end result will be no “jobs” as we define them.,UCOCGK5gwkFOaKwBQNgnUp8g,2019-01-10T22:05:31Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2241,Ugzb2f29hVWuzkfn6Qd4AaABAg,"How are people supposed to live, then?",UCvOS5F3SAONbj9uve16UIRQ,2019-01-10T17:45:15Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2242,UgxpHvnaAqHjnae-rCd4AaABAg,"This is nothing new. Just like he said - steam engine, sawing machines, electricity, etc, all displaced a part of the working population. This has happened a number of times in the past and will continue happening in the future. New jobs are always created (ones that we can&#39;t even imagine right now) and people will move on. Those who cannot adapt will be left behind. This is the way of the nature. This is how we, as a species, got to where we are today.",UCHQIT_ogOBin2ZXZRpQSvew,2019-01-10T08:06:53Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2243,UgwUjGC-EZpdLGLJX8J4AaABAg,"We can always eat the rich, I suppose.",UCxf9NtNrHBFC2IVMG1fhECA,2019-01-10T07:19:12Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2244,UgxLM2NxXK4wezm4Pl14AaABAg,"If there is less human manpower working on repetitive tasks that would usher an era of specialists. That in turn would even further human progress even faster, especially technologically.",UCAItSaUZy45pwkhFwf8ZP7g,2019-01-10T05:29:51Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2245,UgyQKK-lU9lqzuxvFZ54AaABAg,They said the same thing 15 years ago.,UCSqiwuRxGK8VeX_UpQDN8sA,2019-01-10T03:52:15Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2246,Ugx2wWDoZCCcunaajQV4AaABAg,"He is so spot on... it starts with drips and drabs of job functions ... initially, in the 1st generation, it will be nothing too serious, say something like 10% of your job, 5% of my job are automated via robotic processes and AI... this will happen UTR, so to speak, therefore, b/c there is, in most current situations, always something else that we can now take on with that freed-up 5-10% of our daily work capacity, this “cool” new technology will be welcomed and with that, demand for the next iteration and generation will spike, both from workers and owners of capital..... at some point-in-time, the balance between workers having too much to do and then having not enough to do, will flip...  this is the turning point wherein we face our strange new world....whether that point-in-time is 10,20 or 30 years down the road, it is coming and will impact every aspect of the globe - people, some species of animals (think food production, pets, extinct species brought back to existence, etc), plants, trees, you name it... IMHO of course",UCOBuPYo7jgqjSTbn9mTKMtg,2019-01-10T02:32:47Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2247,UgwJB_gVXZIMyFuhCSt4AaABAg,"Our standards increase. We have cleaner, better, clothes and nicer houses. Basically automation continues and more people have access to more consumer goods.",UCQmEerXMa30q93ZCkJuN_5w,2019-01-10T01:18:14Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2248,UgxNT4t4ZIEYiNRNaHV4AaABAg,What will happen to human interaction?!?,UCN3TSOEGp-DkoCAIIWWGWPQ,2019-01-10T01:15:36Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2249,UgwH81CvM-rGo_PqvEZ4AaABAg,"A very good documentary everybody should watch that is related to this topic:<br><br>Obsolete — Full Documentary Official (2016)<br><a href=""https://www.youtube.com/watch?v=jPmUGq25KBk"">https://www.youtube.com/watch?v=jPmUGq25KBk</a>",UCKLAQSh8dRZciMut4bV-E3w,2019-01-09T23:56:09Z,_6Fm3q7R8iQ,Venture capitalist: AI will displace 40 percent of world&#39;s jobs in as soon as 15 years,2019-01-09T18:28:04Z,
2250,UgyysxKFTR9zlHMroRh4AaABAg,"&quot;From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand.&quot; Matthew 4:17 <br><br>&quot;Ye have heard that it hath been said, An eye for an eye, and a tooth for a tooth: But I say unto you, That ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also.&quot; Matthew 5:38-39▪︎",UCIuJmOSNz5gb480HoyKGuEg,2022-08-29T08:20:12Z,ZMsSc_utZ40,How AI Could Reinforce Biases In The Criminal Justice System,2019-03-18T16:22:44Z,
2251,Ugzac7Gbog5B5Mnejj94AaABAg,"<a href=""https://www.youtube.com/watch?v=ZMsSc_utZ40&amp;t=8m12s"">8:12</a> ... what does he care if its effective or not? hes converse",UCMrBwHfp_4uDe2hUL64C_vw,2022-08-07T23:05:46Z,ZMsSc_utZ40,How AI Could Reinforce Biases In The Criminal Justice System,2019-03-18T16:22:44Z,US
